

[2026-03-16 11:58:49] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 02:04:32] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 02:28:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 02:28:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 02:29:00] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-04 10:49:57] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 10:50:05] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 10:50:19] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:11:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:11:30] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:11:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:28:54] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:29:03] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 11:29:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-04 12:06:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:06:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:06:38] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:08:12] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:08:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:08:37] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:37:54] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:42:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 12:42:28] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:12:45] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:12:50] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:13:05] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:34:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:34:33] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:34:53] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:45:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:45:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 13:46:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:13:27] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:13:34] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:13:52] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:44:29] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:44:34] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 17:44:52] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-04 18:01:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:01:38] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:01:51] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:01:52] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:01:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:02:11] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:02:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:03:00] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 18:03:18] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:25:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:26:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:26:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:28:19] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:28:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 21:28:42] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 22:10:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 22:10:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-04 22:11:03] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-05 09:20:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:20:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:21:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:35:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:35:38] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:35:53] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:52:12] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:52:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 09:52:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-05 15:35:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 15:35:27] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 15:35:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 15:46:10] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 15:48:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 15:49:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:03:03] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:03:08] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:03:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:07:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:09:53] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:10:02] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:15:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:15:48] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:19:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:19:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:21:37] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:21:50] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:37:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:37:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:37:49] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:53:27] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:53:57] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 16:55:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 17:42:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 17:42:30] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 17:42:45] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-05 18:01:11] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:01:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:01:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:03:32] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:03:36] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:03:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:54:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:54:50] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 18:55:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 19:01:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 19:01:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 19:01:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:54:17] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:54:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:54:38] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:55:53] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:56:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 21:56:19] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 22:30:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 22:31:19] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 22:32:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 23:23:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 23:23:45] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-05 23:24:16] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-06 00:01:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:01:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:02:08] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:02:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:02:49] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:02:53] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:03:08] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:03:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:03:44] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:04:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:06:11] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:06:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:06:40] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:30:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:30:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 00:31:05] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-06 13:44:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 13:46:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 13:46:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 15:17:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 15:18:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 15:18:18] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-06 20:48:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 20:49:02] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 20:49:17] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 23:35:03] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 23:35:12] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-06 23:35:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-07 00:02:37] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 00:02:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 00:02:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 00:02:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 00:03:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 00:03:13] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-07 20:57:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 20:58:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 20:59:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 22:04:52] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 22:04:59] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-07 22:05:18] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-08 00:03:42] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:04:07] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:05:02] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:39:02] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:39:07] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:39:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:44:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:44:59] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 00:46:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-08 14:34:00] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 14:34:07] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 14:34:13] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-08 18:15:07] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:15:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:15:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:32:14] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:32:23] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:32:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:37:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:37:30] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 18:37:48] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 19:01:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 19:02:12] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 19:03:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 21:32:57] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 21:33:01] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 21:33:09] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 22:56:34] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 22:56:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 22:56:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 23:50:33] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 23:55:48] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-08 23:57:11] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-09 00:02:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:02:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:02:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:03:09] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:03:25] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:34] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:35] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:38] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:44] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:04:56] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:09:17] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:09:35] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:10:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:11:59] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:12:02] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:12:16] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:21:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:21:50] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 00:22:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 01:22:08] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 01:22:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 01:23:03] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-09 21:57:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 21:58:05] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 21:58:15] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:04:32] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:04:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:04:59] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:10:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:10:51] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:11:13] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:28:32] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:28:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 22:30:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 23:21:16] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 23:21:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-09 23:21:25] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-10 00:01:10] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:01:14] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:01:39] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:01:41] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:01:43] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:01:47] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:02:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:03:52] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:04:05] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:04:37] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:06:36] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:06:42] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:07:10] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:33:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:37:12] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:37:29] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:42:45] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:42:49] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 00:43:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-10 07:19:40] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:19:54] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:20:16] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:48:33] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:48:45] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:49:06] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:51:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:51:54] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 07:52:14] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 08:50:16] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 08:50:24] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 08:50:46] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 11:03:08] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 11:03:17] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 11:03:42] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-10 13:08:42] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 13:08:58] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 13:09:20] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 16:59:49] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 16:59:55] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 17:00:04] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2026-04-10 18:03:18] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 18:03:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 18:03:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:04:22] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:04:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:04:31] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:09:51] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:10:14] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:10:26] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:11:21] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:17:54] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2026-04-10 19:18:11] [AppID 513710] CAPIJobStoreUserStats::BInit() - no stats found, aborting
